timestamp,Formula,IC_Train,IC_Test,IR_Train,IR_Test,Expanded_Formula,factor_key
2024-12-16 20:18:24.338105,"calculate._subtract(calculate._subtract(calculate._subtract(calculate._subtract(calculate._abs(f.融資使用率), f.statement_dog_rev_index(timeperiod= 20)/f.close), calculate._abs(f.geometric(timeperiod = 120))), data.indicator(""AROON"", adjust_price=True, timeperiod= 120)[1]), data.indicator(""AROON"", adjust_price=True, timeperiod= 120)[1])",0.0326799453822193,0.0338929806268999,0.3569669842887,0.548621085732416,"calculate._subtract(calculate._subtract(calculate._subtract(calculate._subtract(calculate._abs(f.融資使用率), f.statement_dog_rev_index(timeperiod= 20)/f.close), calculate._abs(f.geometric(timeperiod = 120))), data.indicator(""AROON"", adjust_price=True, timeperiod= 120)[1]), data.indicator(""AROON"", adjust_price=True, timeperiod= 120)[1])",801187a3d1272069897a3d2913722fa6
2024-12-12 23:42:20.56234,"_add(_subtract(RCI@n_120, relative_strength@n_20), _subtract(relative_strength_per_close@n_20, _abs(_abs(margin_transactions@))))",0.054338903671257,0.0250245017155673,0.579957366911782,0.274582101990255,"calculate._add(calculate._subtract((f.rci(n = 120)).fillna(0), f.relative_strength(n= 20)), calculate._subtract(f.relative_strength(n= 20)/f.close, calculate._abs(calculate._abs(f.融資使用率))))",80a37f4034e150c0fee6521698827664
2024-12-16 19:53:01.976044,"calculate._subtract((f.rci(n = 120)).fillna(0), calculate._subtract(calculate._abs(f.融資使用率), calculate._max(f.statement_dog_rev_index(timeperiod= 20)/f.close, calculate._subtract((f.rci(n = 120)).fillna(0), calculate._subtract(calculate._abs(f.融資使用率), calculate._max(f.statement_dog_rev_index(timeperiod= 20)/f.close, (f.rci(n = 60)).fillna(0)))))))",0.0394061346139907,0.0390267157386014,0.394030167500937,0.529201164456018,"calculate._subtract((f.rci(n = 120)).fillna(0), calculate._subtract(calculate._abs(f.融資使用率), calculate._max(f.statement_dog_rev_index(timeperiod= 20)/f.close, calculate._subtract((f.rci(n = 120)).fillna(0), calculate._subtract(calculate._abs(f.融資使用率), calculate._max(f.statement_dog_rev_index(timeperiod= 20)/f.close, (f.rci(n = 60)).fillna(0)))))))",812675061a69ad96de8b6458415c4133
2024-12-12 07:18:41.42766,"_subtract(_subtract(_subtract(_square(_subtract(entry_signal_volatility@n_120, RCI@n_20)), margin_transactions@), _subtract(entry_signal_volatility@n_60, statement_dog_rev_index@)), entry_signal_volatility@n_120)",0.0613673753456321,0.0367584685897136,0.557786209520723,0.340416803255617,"calculate._subtract(calculate._subtract(calculate._subtract(calculate._square(calculate._subtract(f.entry_signal_volatility(timeperiod= 120), (f.rci(n = 20)).fillna(0))), f.融資使用率), calculate._subtract(f.entry_signal_volatility(timeperiod= 60), f.statement_dog_rev_index(timeperiod=10))), f.entry_signal_volatility(timeperiod= 120))",81bb2323eb8a5f582e28c3a54181f55f
2024-12-11 07:29:08.106343,"_subtract(_subtract(_subtract(_add(_abs(geometric@n_120), _add(revenue_average@, close_up_down_ratio@n_120)), margin_transactions@), _sqrt(_add(adj_close@n_60, _subtract(_add(_abs(geometric@n_120), _add(revenue_average@, close_up_down_ratio@n_120)), margin_transactions@)))), _min(_add(adj_close@n_60, vol@n_20), geometric@n_20))",0.0735090605520203,0.0570041564046462,0.88762370582702,0.731999992011083,"calculate._subtract(calculate._subtract(calculate._subtract(calculate._add(calculate._abs(f.geometric(timeperiod = 120)), calculate._add(f.revenue.average(3) / f.revenue.average(12), calculate._calculate_up_down_ratio(df = f.close, period = 120))), f.融資使用率), calculate._sqrt(calculate._add(f.adj_close.average(60), calculate._subtract(calculate._add(calculate._abs(f.geometric(timeperiod = 120)), calculate._add(f.revenue.average(3) / f.revenue.average(12), calculate._calculate_up_down_ratio(df = f.close, period = 120))), f.融資使用率)))), calculate._min(calculate._add(f.adj_close.average(60), f.volume.average(20)), f.geometric(timeperiod = 20)))",823f5b38c05f38588be227397b490e58
2024-12-16 20:00:56.062619,"calculate._subtract(calculate._subtract(calculate._add(calculate._add(f.statement_dog_rev_index(timeperiod= 20)/f.close, (f.rci(n = 120)).fillna(0)), (f.rci(n = 120)).fillna(0)), f.融資使用率), calculate._log(f.volume.average(10)))",0.0374845163486327,0.0386349195522614,0.381841776240215,0.515662439013485,"calculate._subtract(calculate._subtract(calculate._add(calculate._add(f.statement_dog_rev_index(timeperiod= 20)/f.close, (f.rci(n = 120)).fillna(0)), (f.rci(n = 120)).fillna(0)), f.融資使用率), calculate._log(f.volume.average(10)))",8275587baf6d5e6286e4138fa310fecf
2024-12-12 10:10:09.476276,"_subtract(statement_dog_rev_index@, _subtract(_abs(margin_transactions@), statement_dog_rev_index_per_close@n_20))",0.051414369104683,0.0365288925561937,0.590807040227827,0.445087524596537,"calculate._subtract(f.statement_dog_rev_index(timeperiod=10), calculate._subtract(calculate._abs(f.融資使用率), f.statement_dog_rev_index(timeperiod= 20)/f.close))",829346bf84737421964d05a9267daee5
2024-12-16 03:49:32.846603,"_add(_add(_add(_add(_subtract(_subtract(statement_dog_rev_index_per_close@n_20, _abs(margin_transactions@)), _multiply(geometric@n_20, entry_signal_volatility@n_120)), RCI@n_120), RCI@n_120), RCI@n_120), statement_dog_rev_index@)",0.0756923885918069,0.0713495755268464,0.79027124587955,0.961916866632338,"calculate._add(calculate._add(calculate._add(calculate._add(calculate._subtract(calculate._subtract(f.statement_dog_rev_index(timeperiod= 20)/f.close, calculate._abs(f.融資使用率)), calculate._multiply(f.geometric(timeperiod = 20), f.entry_signal_volatility(timeperiod= 120))), (f.rci(n = 120)).fillna(0)), (f.rci(n = 120)).fillna(0)), (f.rci(n = 120)).fillna(0)), f.statement_dog_rev_index(timeperiod=10))",82cd4c5489f34cc66b27878fa12b13ec
2024-12-13 04:34:03.620944,"_subtract(_abs(margin_transactions@), _add(_add(close_up_down_ratio@n_60, _subtract(relative_strength_per_close@n_20, geometric@n_20)), rev_sl_growth_short@))",-0.0641620201000523,-0.0468820583376554,-0.805051719338032,-0.623545589766086,"calculate._subtract(calculate._abs(f.融資使用率), calculate._add(calculate._add(calculate._calculate_up_down_ratio(df = f.close, period = 60), calculate._subtract(f.relative_strength(n= 20)/f.close, f.geometric(timeperiod = 20))), f.revenue.average(12).pct_change(1)))",8351c709e9e6933f547e09218796bdc6
2024-12-16 20:59:31.496052,"calculate._subtract(calculate._subtract(data.indicator(""AROON"", adjust_price=True, timeperiod= 120)[1], calculate._abs(f.融資使用率)), calculate._sqrt(calculate._sqrt(f.volume.average(20))))",0.0472059164672603,0.0353597751779624,0.426984456006867,0.390772339016344,"calculate._subtract(calculate._subtract(data.indicator(""AROON"", adjust_price=True, timeperiod= 120)[1], calculate._abs(f.融資使用率)), calculate._sqrt(calculate._sqrt(f.volume.average(20))))",83b51bc88153397795d9d0030ef7c747
